From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
HLA-B	A0A4Y5UYY0	unreviewed	A0A4Y5UYY0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A4Y6GKL5	unreviewed	A0A4Y6GKL5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A4Y6GSF3	unreviewed	A0A4Y6GSF3_HUMAN	Truncated MHC class I protein	HLA-B	Homo sapiens (Human)	107
HLA-B	A0A4Y6JLR3	unreviewed	A0A4Y6JLR3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LIQ6	unreviewed	A0A4Y7LIQ6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LIS6	unreviewed	A0A4Y7LIS6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LJC8	unreviewed	A0A4Y7LJC8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LJE1	unreviewed	A0A4Y7LJE1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LK17	unreviewed	A0A4Y7LK17_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LKV2	unreviewed	A0A4Y7LKV2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LKV9	unreviewed	A0A4Y7LKV9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LL60	unreviewed	A0A4Y7LL60_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LLR5	unreviewed	A0A4Y7LLR5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LMH8	unreviewed	A0A4Y7LMH8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LMT4	unreviewed	A0A4Y7LMT4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A4Y7LMV5	unreviewed	A0A4Y7LMV5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A514TNJ1	unreviewed	A0A514TNJ1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A515HFN5	unreviewed	A0A515HFN5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	273
HLA-B	A0A515I5M8	unreviewed	A0A515I5M8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	337
HLA-B	A0A583ZBA5	unreviewed	A0A583ZBA5_HUMAN	HLA-B protein	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBA7	unreviewed	A0A583ZBA7_HUMAN	MHC class I lymphocyte antigen	HLA-B	Homo sapiens (Human)	358
HLA-B	A0A583ZBB1	unreviewed	A0A583ZBB1_HUMAN	HLA-B protein	HLA-B	Homo sapiens (Human)	359
HLA-B	A0A583ZBB2	unreviewed	A0A583ZBB2_HUMAN	HLA-B protein	HLA-B	Homo sapiens (Human)	365
HLA-B	A0A583ZBB3	unreviewed	A0A583ZBB3_HUMAN	HLA-B protein	HLA-B	Homo sapiens (Human)	361
HLA-B	A0A583ZBB4	unreviewed	A0A583ZBB4_HUMAN	HLA-B protein	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBC1	unreviewed	A0A583ZBC1_HUMAN	HLA-B protein	HLA-B	Homo sapiens (Human)	365
HLA-B	A0A583ZBC2	unreviewed	A0A583ZBC2_HUMAN	MHC HLA-B27-HS	HLA-B	Homo sapiens (Human)	338
HLA-B	A0A583ZBC7	unreviewed	A0A583ZBC7_HUMAN	Lymphocyte antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBD2	unreviewed	A0A583ZBD2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	137
HLA-B	A0A583ZBD5	unreviewed	A0A583ZBD5_HUMAN	MHC class I antigen HLA-B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBD8	unreviewed	A0A583ZBD8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBE0	unreviewed	A0A583ZBE0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBE1	unreviewed	A0A583ZBE1_HUMAN	MHC antigen (MHC class I antigen)	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBE2	unreviewed	A0A583ZBE2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBE4	unreviewed	A0A583ZBE4_HUMAN	HLA-B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBE5	unreviewed	A0A583ZBE5_HUMAN	HLA class I histocompatibility antigen (MHC class I histocompatibility antigen HLA-B)	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBE6	unreviewed	A0A583ZBE6_HUMAN	MHC class I HLA-B44BO (MHC class I antigen)	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBE7	unreviewed	A0A583ZBE7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	225
HLA-B	A0A583ZBF5	unreviewed	A0A583ZBF5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBF6	unreviewed	A0A583ZBF6_HUMAN	MHC class I antigen HLA-B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBF7	unreviewed	A0A583ZBF7_HUMAN	MHC class I HLA-B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBF8	unreviewed	A0A583ZBF8_HUMAN	MHC class I antigen HLA-B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBF9	unreviewed	A0A583ZBF9_HUMAN	MHC class I antigen HLA-B heavy chain	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBG0	unreviewed	A0A583ZBG0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBG2	unreviewed	A0A583ZBG2_HUMAN	MHC class I antigen HLA-B heavy chain	HLA-B	Homo sapiens (Human)	202
HLA-B	A0A583ZBG3	unreviewed	A0A583ZBG3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBG5	unreviewed	A0A583ZBG5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBG7	unreviewed	A0A583ZBG7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	89
HLA-B	A0A583ZBG8	unreviewed	A0A583ZBG8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	91
HLA-B	A0A583ZBG9	unreviewed	A0A583ZBG9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBH0	unreviewed	A0A583ZBH0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBH1	unreviewed	A0A583ZBH1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBH4	unreviewed	A0A583ZBH4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBH5	unreviewed	A0A583ZBH5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBI3	unreviewed	A0A583ZBI3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBI5	unreviewed	A0A583ZBI5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBI6	unreviewed	A0A583ZBI6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBI7	unreviewed	A0A583ZBI7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBI8	unreviewed	A0A583ZBI8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBI9	unreviewed	A0A583ZBI9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ0	unreviewed	A0A583ZBJ0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ1	unreviewed	A0A583ZBJ1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ2	unreviewed	A0A583ZBJ2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ3	unreviewed	A0A583ZBJ3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ4	unreviewed	A0A583ZBJ4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ5	unreviewed	A0A583ZBJ5_HUMAN	MHC class I antigen HLA-B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ6	unreviewed	A0A583ZBJ6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ7	unreviewed	A0A583ZBJ7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ8	unreviewed	A0A583ZBJ8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBJ9	unreviewed	A0A583ZBJ9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBK0	unreviewed	A0A583ZBK0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	206
HLA-B	A0A583ZBK1	unreviewed	A0A583ZBK1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBK2	unreviewed	A0A583ZBK2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBK3	unreviewed	A0A583ZBK3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBK4	unreviewed	A0A583ZBK4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBK5	unreviewed	A0A583ZBK5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	273
HLA-B	A0A583ZBK7	unreviewed	A0A583ZBK7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBK8	unreviewed	A0A583ZBK8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBK9	unreviewed	A0A583ZBK9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL0	unreviewed	A0A583ZBL0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL1	unreviewed	A0A583ZBL1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL2	unreviewed	A0A583ZBL2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL3	unreviewed	A0A583ZBL3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL4	unreviewed	A0A583ZBL4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL5	unreviewed	A0A583ZBL5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL6	unreviewed	A0A583ZBL6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL7	unreviewed	A0A583ZBL7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL8	unreviewed	A0A583ZBL8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBL9	unreviewed	A0A583ZBL9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBM0	unreviewed	A0A583ZBM0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBM1	unreviewed	A0A583ZBM1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBM2	unreviewed	A0A583ZBM2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBM3	unreviewed	A0A583ZBM3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	206
HLA-B	A0A583ZBM4	unreviewed	A0A583ZBM4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBM5	unreviewed	A0A583ZBM5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBM6	unreviewed	A0A583ZBM6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBM7	unreviewed	A0A583ZBM7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBM9	unreviewed	A0A583ZBM9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBN9	unreviewed	A0A583ZBN9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBP0	unreviewed	A0A583ZBP0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBP1	unreviewed	A0A583ZBP1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBP2	unreviewed	A0A583ZBP2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBQ0	unreviewed	A0A583ZBQ0_HUMAN	Lecocyte antigen B	HLA-B	Homo sapiens (Human)	91
HLA-B	A0A583ZBR5	unreviewed	A0A583ZBR5_HUMAN	HLA-B protein	HLA-B	Homo sapiens (Human)	302
HLA-B	A0A583ZBS4	unreviewed	A0A583ZBS4_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBS5	unreviewed	A0A583ZBS5_HUMAN	Leucocyte antigen B (MHC class I antigen)	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBS7	unreviewed	A0A583ZBS7_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBS8	unreviewed	A0A583ZBS8_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBS9	unreviewed	A0A583ZBS9_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBT1	unreviewed	A0A583ZBT1_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBT2	unreviewed	A0A583ZBT2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBT3	unreviewed	A0A583ZBT3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBT4	unreviewed	A0A583ZBT4_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBT7	unreviewed	A0A583ZBT7_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBT8	unreviewed	A0A583ZBT8_HUMAN	Leucocyte antigen B	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A583ZBU0	unreviewed	A0A583ZBU0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBU6	unreviewed	A0A583ZBU6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBU7	unreviewed	A0A583ZBU7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBU8	unreviewed	A0A583ZBU8_HUMAN	MHC class I antigen (MHC class I protein)	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A583ZBU9	unreviewed	A0A583ZBU9_HUMAN	MHC class I antigen	HLA-B HLA-B*38021	Homo sapiens (Human)	181
HLA-B	A0A583ZBV1	unreviewed	A0A583ZBV1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LHA5	unreviewed	A0A5A4LHA5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LHD1	unreviewed	A0A5A4LHD1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LHD8	unreviewed	A0A5A4LHD8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5A4LHE7	unreviewed	A0A5A4LHE7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LHG5	unreviewed	A0A5A4LHG5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LHH0	unreviewed	A0A5A4LHH0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LHM3	unreviewed	A0A5A4LHM3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LHN1	unreviewed	A0A5A4LHN1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LIG4	unreviewed	A0A5A4LIG4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5A4LII1	unreviewed	A0A5A4LII1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LII7	unreviewed	A0A5A4LII7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LIJ8	unreviewed	A0A5A4LIJ8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LJ18	unreviewed	A0A5A4LJ18_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LJ28	unreviewed	A0A5A4LJ28_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LJ52	unreviewed	A0A5A4LJ52_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LJ60	unreviewed	A0A5A4LJ60_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LJF8	unreviewed	A0A5A4LJF8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LJJ6	unreviewed	A0A5A4LJJ6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5A4LJK5	unreviewed	A0A5A4LJK5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LKC4	unreviewed	A0A5A4LKC4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LKG3	unreviewed	A0A5A4LKG3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5A4LKM0	unreviewed	A0A5A4LKM0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LKN6	unreviewed	A0A5A4LKN6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLP9	unreviewed	A0A5A4LLP9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLQ2	unreviewed	A0A5A4LLQ2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLR2	unreviewed	A0A5A4LLR2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLR9	unreviewed	A0A5A4LLR9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLU4	unreviewed	A0A5A4LLU4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLV7	unreviewed	A0A5A4LLV7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5A4LLX5	unreviewed	A0A5A4LLX5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5A4LLX7	unreviewed	A0A5A4LLX7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLZ2	unreviewed	A0A5A4LLZ2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LLZ7	unreviewed	A0A5A4LLZ7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LM15	unreviewed	A0A5A4LM15_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LM29	unreviewed	A0A5A4LM29_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LMG7	unreviewed	A0A5A4LMG7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LTX7	unreviewed	A0A5A4LTX7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LTY0	unreviewed	A0A5A4LTY0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LU16	unreviewed	A0A5A4LU16_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LU26	unreviewed	A0A5A4LU26_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4LU34	unreviewed	A0A5A4LU34_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4M3A3	unreviewed	A0A5A4M3A3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4M3B3	unreviewed	A0A5A4M3B3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4M3C1	unreviewed	A0A5A4M3C1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4M3D7	unreviewed	A0A5A4M3D7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5A4M3E5	unreviewed	A0A5A4M3E5_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5A4M3F9	unreviewed	A0A5A4M3F9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5B8HZP6	unreviewed	A0A5B8HZP6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5B8KIJ8	unreviewed	A0A5B8KIJ8_HUMAN	MHC class I protein	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5B8NIL0	unreviewed	A0A5B8NIL0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5B9GAB9	unreviewed	A0A5B9GAB9_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5B9RAZ3	unreviewed	A0A5B9RAZ3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5B9RL24	unreviewed	A0A5B9RL24_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5C1YU02	unreviewed	A0A5C1YU02_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5C1YUW4	unreviewed	A0A5C1YUW4_HUMAN	MHC class II antigen	HLA-B	Homo sapiens (Human)	232
HLA-B	A0A5C2FTG1	unreviewed	A0A5C2FTG1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5E4DMP8	unreviewed	A0A5E4DMP8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5E4DMS3	unreviewed	A0A5E4DMS3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5H2UF33	unreviewed	A0A5H2UF33_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UF40	unreviewed	A0A5H2UF40_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UF49	unreviewed	A0A5H2UF49_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UF63	unreviewed	A0A5H2UF63_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UF92	unreviewed	A0A5H2UF92_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFC1	unreviewed	A0A5H2UFC1_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFE7	unreviewed	A0A5H2UFE7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5H2UFF4	unreviewed	A0A5H2UFF4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFG3	unreviewed	A0A5H2UFG3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	181
HLA-B	A0A5H2UFH7	unreviewed	A0A5H2UFH7_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFI3	unreviewed	A0A5H2UFI3_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFJ2	unreviewed	A0A5H2UFJ2_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFL4	unreviewed	A0A5H2UFL4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFN0	unreviewed	A0A5H2UFN0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFS0	unreviewed	A0A5H2UFS0_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFS8	unreviewed	A0A5H2UFS8_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFV6	unreviewed	A0A5H2UFV6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFW4	unreviewed	A0A5H2UFW4_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UFZ6	unreviewed	A0A5H2UFZ6_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UG01	unreviewed	A0A5H2UG01_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UI21	unreviewed	A0A5H2UI21_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UI55	unreviewed	A0A5H2UI55_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
HLA-B	A0A5H2UI64	unreviewed	A0A5H2UI64_HUMAN	MHC class I antigen	HLA-B	Homo sapiens (Human)	362
