sgrna	gene	S1	S2	S3_5	B1	B2	B3	B4	B5	M1	M2	M3_5	input_rep1	input_rep2	input_rep3	d5_rep1	d5_rep2	d5_rep3	d15_rep1	d15_rep2	d15_rep3
gRNA_11195	Shq1	1125.0	1196.0	2453.0	2295.0	311.0	1177.0	472.0	3508.0	355.0	11.0	64.0	0.0	0.0	3.0	3.0	592.0	91.0	11.0	152.0	187.0
gRNA_11208	Smad2	868.0	3885.0	1430.0	841.0	1037.0	240.0	1206.0	59.0	31.0	18598.0	764.0	2.0	1.0	3.0	5.0	886.0	335.0	25.0	200.0	244.0
gRNA_11209	Smad2	2711.0	4827.0	3364.0	3400.0	497.0	5205.0	8021.0	1137.0	151.0	106.0	146.0	1.0	4.0	0.0	9.0	647.0	338.0	9.0	451.0	305.0
gRNA_11218	Smad2	824.0	4453.0	3215.0	842.0	838.0	996.0	364.0	513.0	55.0	101.0	14.0	0.0	1.0	2.0	0.0	424.0	91.0	3.0	96.0	108.0
gRNA_11219	Smad2	1491.0	1209.0	2561.0	341.0	201.0	2130.0	3453.0	81.0	45.0	83.0	1.0	1.0	0.0	0.0	6.0	202.0	40.0	0.0	67.0	41.0
gRNA_11223	Smad2	3003.0	2113.0	2880.0	3852.0	408.0	1770.0	962.0	14601.0	1194.0	434.0	83.0	1.0	1.0	4.0	7.0	1184.0	414.0	11.0	280.0	370.0
gRNA_11224	Smad2	678.0	123.0	31.0	700.0	53.0	25.0	3.0	270.0	26.0	22.0	0.0	0.0	0.0	0.0	0.0	272.0	59.0	2.0	49.0	179.0
gRNA_11284	Smad4	29.0	30.0	31.0	17.0	10.0	16.0	317.0	14.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	162.0	36.0	2.0	18.0	25.0
gRNA_11285	Smad4	164.0	356.0	75.0	49.0	41.0	69.0	12.0	13.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	34.0	12.0	0.0	16.0	11.0
gRNA_11298	Smad4	1390.0	1766.0	1172.0	4716.0	473.0	118.0	6496.0	12470.0	1328.0	42.0	878.0	1.0	1.0	2.0	5.0	757.0	423.0	12.0	492.0	470.0
gRNA_11305	Smad4	419.0	1242.0	47.0	991.0	281.0	174.0	18.0	70.0	43.0	34.0	1.0	1.0	0.0	0.0	2.0	898.0	583.0	18.0	726.0	807.0
gRNA_11306	Smad4	1580.0	1413.0	867.0	1312.0	129.0	225.0	107.0	109.0	166.0	66.0	7.0	1.0	0.0	3.0	1.0	322.0	76.0	9.0	122.0	160.0
gRNA_11312	Smad4	2544.0	867.0	2064.0	1854.0	24.0	2098.0	1446.0	718.0	79.0	1.0	5.0	0.0	1.0	4.0	2.0	484.0	157.0	17.0	153.0	124.0
gRNA_11315	Smad4	33.0	51.0	89.0	2.0	9.0	119.0	2.0	0.0	0.0	31.0	8.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0
gRNA_11319	Smad4	897.0	186.0	938.0	321.0	31.0	388.0	822.0	402.0	41.0	12.0	2.0	0.0	0.0	1.0	1.0	387.0	211.0	9.0	302.0	133.0
gRNA_11322	Smad4	603.0	260.0	248.0	284.0	127.0	208.0	214.0	3.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	258.0	67.0	1.0	57.0	79.0
gRNA_11323	Smad4	2007.0	744.0	2450.0	1796.0	305.0	12076.0	483.0	33.0	21.0	15.0	0.0	1.0	1.0	1.0	7.0	1547.0	857.0	47.0	1035.0	630.0
gRNA_11324	Smad4	246.0	435.0	226.0	221.0	124.0	71.0	1816.0	228.0	24.0	0.0	23.0	0.0	0.0	3.0	1.0	314.0	64.0	1.0	106.0	153.0
gRNA_11325	Smad4	589.0	492.0	1797.0	587.0	96.0	1859.0	566.0	13.0	30.0	59.0	122.0	0.0	0.0	0.0	4.0	459.0	162.0	7.0	139.0	83.0
gRNA_11326	Smad4	2720.0	890.0	512.0	1281.0	176.0	189.0	541.0	214.0	68.0	7.0	2.0	0.0	0.0	0.0	2.0	572.0	366.0	5.0	225.0	366.0
gRNA_11336	Smad4	1847.0	1722.0	2280.0	640.0	100.0	210.0	3355.0	442.0	58.0	79.0	41.0	0.0	4.0	4.0	1.0	473.0	342.0	3.0	346.0	135.0
gRNA_11337	Smad4	1529.0	1956.0	1230.0	212.0	208.0	324.0	323.0	45.0	17.0	23.0	1.0	1.0	0.0	2.0	1.0	256.0	53.0	3.0	126.0	112.0
gRNA_11449	Smarca4	705.0	992.0	373.0	291.0	319.0	379.0	3452.0	1444.0	131.0	53.0	45.0	0.0	0.0	2.0	1.0	885.0	505.0	9.0	235.0	306.0
gRNA_11450	Smarca4	872.0	310.0	257.0	386.0	12.0	345.0	67.0	373.0	28.0	104.0	133.0	1.0	0.0	0.0	1.0	370.0	34.0	4.0	59.0	25.0
gRNA_11454	Smarca4	567.0	1007.0	1157.0	761.0	278.0	1164.0	1308.0	1368.0	204.0	1889.0	1014.0	51.0	1.0	8.0	3.0	810.0	265.0	7.0	261.0	134.0
gRNA_11499	Smarca4	274.0	1280.0	782.0	557.0	97.0	660.0	83.0	1876.0	150.0	36.0	2.0	0.0	1.0	0.0	0.0	419.0	121.0	3.0	52.0	167.0
gRNA_11500	Smarca4	2807.0	7812.0	765.0	2159.0	1137.0	2075.0	2788.0	107.0	56.0	77.0	78.0	0.0	2.0	2.0	5.0	429.0	244.0	4.0	150.0	85.0
gRNA_11532	Smarca4	389.0	835.0	376.0	99.0	72.0	91.0	6.0	273.0	22.0	20.0	0.0	1.0	0.0	0.0	0.0	1121.0	602.0	17.0	538.0	223.0
gRNA_11533	Smarca4	1775.0	1483.0	1278.0	1152.0	1108.0	479.0	307.0	711.0	71.0	72.0	1.0	0.0	1.0	1.0	1.0	701.0	646.0	29.0	265.0	471.0
gRNA_11581	Smc1a	1004.0	354.0	731.0	1140.0	105.0	639.0	144.0	44.0	13.0	1.0	153.0	0.0	0.0	3.0	0.0	547.0	124.0	1.0	37.0	118.0
gRNA_11582	Smc1a	346.0	1938.0	1609.0	910.0	701.0	731.0	911.0	1172.0	214.0	109.0	602.0	3.0	0.0	3.0	0.0	973.0	574.0	12.0	233.0	303.0
gRNA_11589	Smc3	1338.0	634.0	748.0	1235.0	54.0	899.0	250.0	237.0	59.0	110.0	405.0	0.0	86.0	3.0	8.0	947.0	347.0	9.0	411.0	650.0
gRNA_11590	Smg1	471.0	2844.0	145.0	425.0	47.0	68.0	614.0	1459.0	103.0	18.0	148.0	0.0	0.0	1.0	0.0	467.0	98.0	2.0	140.0	224.0
gRNA_11607	Smo	1191.0	924.0	925.0	700.0	128.0	2018.0	126.0	1.0	10.0	11.0	220.0	1.0	0.0	0.0	2.0	394.0	213.0	6.0	265.0	133.0
gRNA_11608	Smo	625.0	526.0	2323.0	1289.0	89.0	2178.0	1373.0	17.0	153.0	0.0	0.0	2.0	0.0	1.0	2.0	606.0	342.0	19.0	352.0	227.0
gRNA_11609	Smo	1155.0	2018.0	2337.0	3902.0	146.0	1825.0	1325.0	71.0	89.0	252.0	545.0	1.0	0.0	2.0	4.0	1544.0	553.0	21.0	771.0	551.0
gRNA_11670	Socs1	31.0	138.0	153.0	43.0	4.0	143.0	17.0	485.0	39.0	1.0	175.0	0.0	1.0	2.0	0.0	110.0	29.0	1.0	80.0	73.0
gRNA_11671	Socs1	540.0	1123.0	710.0	225.0	64.0	262.0	346.0	517.0	31.0	369.0	247.0	0.0	0.0	11.0	2.0	921.0	237.0	10.0	167.0	163.0
gRNA_11689	Sos1	576.0	323.0	481.0	280.0	27.0	120.0	28.0	0.0	8.0	0.0	59.0	0.0	0.0	0.0	1.0	694.0	274.0	4.0	208.0	183.0
gRNA_11701	Sos1	788.0	1337.0	464.0	371.0	249.0	654.0	133.0	3.0	8.0	38.0	36.0	1.0	0.0	0.0	2.0	111.0	33.0	3.0	11.0	25.0
gRNA_11702	Sos1	1538.0	2965.0	902.0	1628.0	196.0	1070.0	876.0	4343.0	366.0	489.0	544.0	1.0	1.0	2.0	3.0	512.0	94.0	6.0	60.0	61.0
gRNA_11703	Sos1	352.0	3076.0	969.0	139.0	667.0	711.0	733.0	267.0	41.0	94.0	533.0	1.0	1.0	2.0	26.0	272.0	153.0	42.0	121.0	53.0
gRNA_11748	Sox2	982.0	840.0	397.0	1462.0	169.0	175.0	1097.0	47.0	25.0	309.0	826.0	2.0	0.0	2.0	6.0	1523.0	870.0	74.0	1164.0	635.0
gRNA_11796	Sox9	269.0	37.0	186.0	95.0	2.0	740.0	110.0	31.0	10.0	1.0	0.0	0.0	2.0	0.0	3.0	153.0	20.0	3.0	32.0	35.0
gRNA_11797	Sox9	2188.0	4359.0	3487.0	3647.0	762.0	1414.0	350.0	25987.0	2011.0	745.0	755.0	0.0	0.0	4.0	23.0	2421.0	1614.0	79.0	2045.0	1550.0
gRNA_11798	Sox9	510.0	1193.0	205.0	681.0	168.0	109.0	62.0	30.0	14.0	21.0	1266.0	1.0	0.0	2.0	3.0	613.0	575.0	10.0	424.0	290.0
gRNA_11967	Stag2	1307.0	1529.0	3279.0	726.0	642.0	1732.0	267.0	3454.0	299.0	447.0	7.0	0.0	0.0	2.0	5.0	518.0	149.0	11.0	356.0	84.0
gRNA_11968	Stag2	757.0	1301.0	1423.0	459.0	108.0	878.0	474.0	6800.0	526.0	118.0	16.0	0.0	1.0	0.0	7.0	723.0	237.0	31.0	288.0	246.0
gRNA_11992	Stat3	698.0	1272.0	913.0	713.0	428.0	354.0	922.0	216.0	52.0	18.0	651.0	0.0	0.0	2.0	1.0	670.0	263.0	4.0	195.0	302.0
gRNA_11993	Stat3	489.0	41.0	266.0	212.0	2.0	259.0	1.0	0.0	6.0	0.0	121.0	0.0	0.0	0.0	0.0	88.0	85.0	2.0	54.0	45.0
gRNA_11994	Stat3	1601.0	1744.0	1183.0	1123.0	219.0	1006.0	1864.0	122.0	27.0	122.0	16.0	0.0	1.0	0.0	3.0	167.0	89.0	2.0	156.0	31.0
gRNA_12001	Stat3	505.0	1894.0	1445.0	494.0	256.0	617.0	786.0	190.0	25.0	207.0	2.0	0.0	0.0	2.0	3.0	1282.0	541.0	20.0	255.0	345.0
gRNA_12002	Stat3	2040.0	596.0	2785.0	1475.0	69.0	4629.0	348.0	815.0	104.0	65.0	165.0	1.0	2.0	0.0	8.0	625.0	267.0	4.0	228.0	372.0
gRNA_12006	Stat3	802.0	101.0	114.0	2.0	48.0	40.0	0.0	9.0	0.0	57.0	0.0	0.0	0.0	1.0	0.0	295.0	127.0	3.0	88.0	48.0
gRNA_12007	Stat3	1634.0	1264.0	1598.0	2483.0	238.0	594.0	135.0	3102.0	318.0	84.0	5.0	1.0	1.0	0.0	2.0	801.0	266.0	9.0	312.0	258.0
gRNA_12024	Stat3	1019.0	1949.0	960.0	757.0	410.0	3004.0	102.0	12.0	21.0	283.0	2.0	0.0	0.0	0.0	5.0	488.0	336.0	21.0	540.0	402.0
gRNA_12025	Stat3	1225.0	1186.0	1351.0	819.0	187.0	973.0	171.0	382.0	2398.0	192.0	325.0	1.0	2.0	22.0	4.0	917.0	565.0	9.0	487.0	335.0
gRNA_12026	Stat3	776.0	438.0	208.0	356.0	94.0	91.0	98.0	172.0	17.0	93.0	120.0	0.0	0.0	1.0	0.0	769.0	370.0	12.0	227.0	268.0
gRNA_12062	Stat6	90.0	431.0	194.0	53.0	49.0	41.0	93.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	159.0	65.0	0.0	71.0	88.0
gRNA_12063	Stat6	497.0	1537.0	394.0	280.0	231.0	240.0	141.0	870.0	179.0	1.0	0.0	0.0	0.0	0.0	0.0	428.0	72.0	3.0	97.0	104.0
gRNA_12064	Stat6	493.0	401.0	474.0	492.0	141.0	673.0	33.0	411.0	39.0	59.0	142.0	1.0	1.0	0.0	0.0	1957.0	775.0	21.0	693.0	632.0
gRNA_12065	Stat6	1355.0	1836.0	5209.0	1191.0	685.0	4635.0	401.0	116.0	1042.0	62.0	29.0	2.0	0.0	4.0	55.0	1619.0	1157.0	162.0	884.0	913.0
gRNA_12079	Stk11	1901.0	2592.0	1978.0	2347.0	397.0	1303.0	1879.0	1257.0	145.0	120.0	939.0	1.0	4.0	5.0	10.0	854.0	491.0	25.0	265.0	264.0
gRNA_12080	Stk11	140.0	411.0	134.0	665.0	71.0	186.0	14.0	290.0	34.0	349.0	213.0	0.0	0.0	1.0	1.0	276.0	30.0	3.0	52.0	7.0
gRNA_12081	Stk11	3269.0	1639.0	1912.0	4134.0	180.0	857.0	548.0	131.0	67.0	70.0	4.0	0.0	1.0	2.0	3.0	1020.0	182.0	6.0	180.0	180.0
gRNA_12151	Suz12	3877.0	7529.0	4103.0	7778.0	3149.0	11471.0	4527.0	717.0	179.0	19965.0	116.0	2.0	3.0	7.0	20.0	1652.0	488.0	23.0	503.0	491.0
gRNA_12164	Syk	827.0	195.0	99.0	3021.0	32.0	7.0	95.0	2.0	31.0	5.0	53.0	1.0	0.0	1.0	1.0	337.0	315.0	12.0	143.0	93.0
gRNA_12197	Tbl1xr1	417.0	325.0	504.0	182.0	191.0	1112.0	367.0	5.0	3.0	85.0	148.0	2.0	0.0	1.0	0.0	354.0	127.0	3.0	153.0	200.0
gRNA_12203	Tbx3	797.0	366.0	850.0	1302.0	459.0	260.0	258.0	1567.0	165.0	202.0	557.0	0.0	1.0	4.0	1.0	1847.0	670.0	18.0	667.0	392.0
gRNA_12243	Tbx3	2247.0	1697.0	458.0	5167.0	93.0	69.0	32.0	85.0	62.0	304.0	2.0	1.0	2.0	1.0	4.0	64.0	8.0	2.0	8.0	18.0
gRNA_12244	Tbx3	949.0	1994.0	794.0	604.0	218.0	738.0	746.0	2735.0	239.0	162.0	317.0	0.0	1.0	0.0	4.0	256.0	31.0	3.0	22.0	20.0
gRNA_12270	Tcf3	398.0	1077.0	2300.0	155.0	274.0	828.0	480.0	160.0	43.0	191.0	12.0	73.0	3.0	0.0	1.0	546.0	366.0	9.0	222.0	211.0
gRNA_12271	Tcf3	1331.0	437.0	521.0	2115.0	218.0	952.0	37.0	313.0	58.0	2.0	0.0	1.0	0.0	1.0	6.0	801.0	282.0	6.0	493.0	539.0
gRNA_12272	Tcf3	996.0	775.0	747.0	2568.0	213.0	1025.0	1679.0	230.0	72.0	30239.0	237.0	4.0	4.0	84.0	5.0	699.0	319.0	21.0	408.0	542.0
gRNA_12369	Tet2	1503.0	3424.0	3315.0	689.0	495.0	1757.0	718.0	28.0	32.0	994.0	6.0	2.0	0.0	1.0	4.0	1404.0	373.0	10.0	369.0	275.0
gRNA_12370	Tet2	2478.0	1126.0	1518.0	2335.0	215.0	832.0	292.0	3959.0	436.0	279.0	1857.0	126.0	90.0	9.0	6.0	1257.0	368.0	9.0	203.0	250.0
gRNA_12383	Tet2	662.0	1364.0	1028.0	251.0	317.0	2470.0	134.0	1122.0	110.0	109.0	0.0	0.0	1.0	1.0	2.0	249.0	83.0	11.0	21.0	84.0
gRNA_12386	Tet2	2524.0	1888.0	1752.0	2411.0	278.0	993.0	798.0	13.0	73.0	7.0	2.0	0.0	1.0	2.0	4.0	605.0	232.0	6.0	286.0	292.0
gRNA_12394	Tgfbr1	66.0	64.0	231.0	2.0	62.0	189.0	691.0	146.0	13.0	0.0	434.0	0.0	1.0	0.0	0.0	176.0	31.0	2.0	76.0	14.0
gRNA_12403	Tgfbr1	3546.0	2368.0	2796.0	4419.0	630.0	2558.0	1388.0	6420.0	638.0	622.0	209.0	2.0	2.0	4.0	8.0	2339.0	969.0	19.0	1031.0	1033.0
gRNA_12483	Tnfrsf10b	1268.0	2251.0	1763.0	1221.0	325.0	1729.0	321.0	728.0	603.0	350.0	554.0	2.0	1.0	2.0	5.0	1703.0	967.0	25.0	1051.0	952.0
gRNA_12498	Trp53	910.0	4312.0	1338.0	1286.0	744.0	972.0	2395.0	420.0	76.0	304.0	144.0	0.0	0.0	2.0	1.0	459.0	129.0	3.0	200.0	115.0
gRNA_12499	Trp53	495.0	10.0	1242.0	285.0	0.0	4336.0	344.0	2.0	190.0	2.0	0.0	0.0	0.0	1.0	5.0	131.0	76.0	2.0	162.0	61.0
gRNA_12500	Trp53	7835.0	1208.0	1048.0	1161.0	202.0	315.0	508.0	336.0	42.0	97.0	174.0	0.0	0.0	2.0	5.0	2887.0	1368.0	66.0	1595.0	1134.0
gRNA_12501	Trp53	645.0	781.0	225.0	336.0	17.0	544.0	99.0	438.0	43.0	89.0	74.0	0.0	0.0	0.0	2.0	1535.0	567.0	10.0	688.0	557.0
gRNA_12502	Trp53	1592.0	1147.0	2091.0	3021.0	326.0	923.0	671.0	375.0	133.0	128.0	137.0	0.0	1.0	2.0	4.0	1571.0	753.0	25.0	1145.0	945.0
gRNA_12508	Trp53	1981.0	911.0	564.0	633.0	187.0	829.0	369.0	64.0	496.0	306.0	402.0	0.0	0.0	0.0	3.0	681.0	130.0	3.0	92.0	190.0
gRNA_12509	Trp53	695.0	1931.0	1214.0	772.0	402.0	766.0	521.0	240.0	41.0	98.0	287.0	0.0	0.0	1.0	3.0	264.0	45.0	2.0	37.0	68.0
gRNA_12510	Trp53	1046.0	799.0	506.0	702.0	39.0	349.0	188.0	650.0	74.0	229.0	69.0	7.0	1.0	0.0	2.0	489.0	101.0	5.0	56.0	204.0
gRNA_12521	Trp53	835.0	1176.0	854.0	2746.0	251.0	1297.0	1637.0	5369.0	441.0	99.0	2336.0	3.0	0.0	3.0	10.0	1114.0	294.0	14.0	289.0	280.0
gRNA_12522	Trp53	1315.0	1174.0	910.0	766.0	315.0	382.0	172.0	877.0	85.0	56.0	829.0	0.0	0.0	6.0	4.0	483.0	93.0	2.0	85.0	83.0
gRNA_12523	Trp53	1131.0	1152.0	1848.0	802.0	149.0	473.0	269.0	809.0	67.0	1520.0	401.0	0.0	1.0	1.0	2.0	307.0	112.0	4.0	312.0	216.0
gRNA_12528	Trp53	218.0	495.0	258.0	159.0	8.0	534.0	132.0	12512.0	975.0	84.0	18.0	0.0	0.0	0.0	3.0	238.0	248.0	2.0	75.0	86.0
gRNA_12529	Trp53	125.0	167.0	51.0	0.0	101.0	0.0	241.0	18.0	3.0	54.0	1.0	0.0	94.0	9.0	0.0	193.0	104.0	3.0	55.0	101.0
gRNA_12530	Trp53	1585.0	1609.0	1330.0	1150.0	377.0	1197.0	103.0	4.0	23.0	165.0	4278.0	96.0	3.0	8.0	11.0	314.0	91.0	11.0	247.0	76.0
gRNA_12534	Trp53	2108.0	1223.0	2264.0	1153.0	313.0	565.0	588.0	149.0	37.0	202.0	237.0	0.0	1.0	4.0	5.0	968.0	290.0	5.0	159.0	264.0
gRNA_12535	Trp53	1014.0	2205.0	1522.0	581.0	129.0	1595.0	883.0	6431.0	453.0	370.0	3296.0	4.0	4.0	2.0	9.0	747.0	183.0	12.0	194.0	292.0
gRNA_12536	Trp53	2118.0	723.0	195.0	3246.0	146.0	169.0	124.0	379.0	220.0	242.0	285.0	0.0	0.0	3.0	2.0	492.0	288.0	14.0	462.0	241.0
gRNA_12537	Trp53	1598.0	600.0	701.0	2565.0	82.0	161.0	715.0	34.0	201.0	1597.0	3.0	1.0	0.0	2.0	2.0	615.0	206.0	21.0	242.0	452.0
gRNA_12538	Trp53	265.0	768.0	437.0	386.0	42.0	111.0	53.0	0.0	351.0	14.0	0.0	0.0	1.0	0.0	0.0	455.0	111.0	0.0	181.0	214.0
gRNA_12547	Trp53	1532.0	677.0	637.0	453.0	203.0	384.0	170.0	63.0	142.0	63.0	26.0	0.0	0.0	0.0	3.0	608.0	326.0	10.0	317.0	205.0
gRNA_12548	Trp53	344.0	131.0	145.0	144.0	14.0	158.0	5.0	222.0	42.0	18.0	1.0	0.0	0.0	1.0	1.0	996.0	589.0	18.0	1048.0	728.0
gRNA_12549	Trp53	802.0	1256.0	2187.0	564.0	178.0	836.0	4715.0	5709.0	438.0	94.0	14830.0	21.0	9.0	11.0	33.0	1030.0	395.0	14.0	575.0	380.0
gRNA_12556	Trp53	446.0	477.0	561.0	807.0	127.0	1301.0	350.0	2.0	1055.0	137.0	70.0	0.0	0.0	2.0	0.0	498.0	417.0	11.0	199.0	135.0
gRNA_12557	Trp53	1159.0	1688.0	3621.0	978.0	242.0	2079.0	1037.0	13.0	136.0	1076.0	15.0	1.0	2.0	2.0	4.0	1525.0	705.0	19.0	524.0	622.0
gRNA_12558	Trp53	1329.0	3116.0	1753.0	1050.0	2343.0	268.0	396.0	138.0	25.0	724.0	55.0	0.0	0.0	2.0	5.0	3529.0	2052.0	59.0	1677.0	1155.0
gRNA_12560	Trp53	2084.0	1350.0	1603.0	1763.0	25.0	1735.0	957.0	88.0	94.0	63.0	13.0	0.0	0.0	0.0	10.0	1794.0	945.0	33.0	886.0	635.0
gRNA_12561	Trp53	1421.0	1278.0	142.0	4051.0	286.0	41.0	89.0	1462.0	143.0	3.0	243.0	72.0	0.0	0.0	1.0	1168.0	522.0	18.0	491.0	501.0
gRNA_12562	Trp53	1050.0	539.0	1243.0	3052.0	293.0	780.0	646.0	236.0	89.0	1173.0	878.0	2.0	174.0	15.0	4.0	1703.0	566.0	30.0	462.0	567.0
gRNA_12567	Trp53	5501.0	6285.0	3120.0	6567.0	1099.0	1830.0	2924.0	105.0	113.0	3955.0	543.0	3.0	5.0	5.0	8.0	889.0	241.0	22.0	410.0	417.0
gRNA_12576	Trp53	314.0	723.0	1661.0	228.0	165.0	226.0	189.0	1.0	4.0	113.0	0.0	92.0	0.0	0.0	1.0	1647.0	525.0	11.0	727.0	433.0
gRNA_12577	Trp53	369.0	470.0	890.0	632.0	86.0	1155.0	678.0	19.0	7.0	7.0	1.0	0.0	0.0	0.0	3.0	689.0	343.0	11.0	528.0	367.0
gRNA_12578	Trp53	124.0	2.0	6.0	24.0	0.0	1.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	16.0	1.0	65.0	22.0
gRNA_12579	Trp53	44.0	44.0	13.0	0.0	4.0	62.0	0.0	70.0	3.0	84.0	0.0	0.0	0.0	1.0	1.0	567.0	59.0	2.0	36.0	19.0
gRNA_12580	Trp53	559.0	6024.0	2762.0	532.0	449.0	1878.0	1852.0	733.0	67.0	134.0	154.0	1.0	0.0	3.0	5.0	584.0	190.0	2.0	522.0	326.0
gRNA_12581	Trp53	34.0	78.0	44.0	10.0	0.0	50.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	166.0	68.0	1.0	58.0	104.0
gRNA_12582	Trp53	45.0	43.0	64.0	123.0	41.0	149.0	7.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	308.0	209.0	3.0	276.0	159.0
gRNA_12583	Trp53	218.0	188.0	249.0	134.0	19.0	1064.0	124.0	250.0	38.0	69.0	0.0	0.0	0.0	3.0	3.0	1224.0	486.0	11.0	369.0	455.0
gRNA_12584	Trp53	528.0	461.0	476.0	323.0	221.0	644.0	838.0	64.0	138.0	30.0	0.0	0.0	0.0	0.0	0.0	966.0	338.0	7.0	265.0	460.0
gRNA_12585	Trp53	358.0	612.0	690.0	712.0	238.0	261.0	109.0	9396.0	727.0	4.0	114.0	0.0	0.0	2.0	2.0	330.0	54.0	2.0	76.0	61.0
gRNA_12586	Trp53	487.0	759.0	1232.0	685.0	317.0	1895.0	891.0	417.0	83.0	294.0	10303.0	13.0	4.0	11.0	8.0	406.0	68.0	10.0	136.0	191.0
gRNA_12587	Trp53	635.0	741.0	1580.0	1790.0	1071.0	2553.0	2754.0	790.0	927.0	1150.0	1687.0	110.0	5.0	33.0	10.0	374.0	167.0	5.0	403.0	391.0
gRNA_12588	Trp53	4228.0	3191.0	1721.0	862.0	562.0	3299.0	688.0	1403.0	115.0	40.0	247.0	0.0	0.0	4.0	6.0	863.0	602.0	23.0	790.0	507.0
gRNA_12589	Trp53	457.0	1173.0	2872.0	632.0	174.0	1673.0	49.0	1318.0	94.0	497.0	2224.0	3.0	0.0	2.0	5.0	429.0	292.0	8.0	446.0	358.0
gRNA_12590	Trp53	395.0	1032.0	901.0	241.0	161.0	345.0	102.0	50.0	7.0	32.0	81.0	0.0	0.0	1.0	1.0	655.0	428.0	8.0	444.0	241.0
gRNA_12591	Trp53	568.0	214.0	495.0	871.0	35.0	160.0	130.0	209.0	26.0	7.0	2.0	0.0	0.0	1.0	1.0	175.0	70.0	1.0	30.0	42.0
gRNA_12592	Trp53	197.0	557.0	266.0	97.0	68.0	66.0	3.0	5.0	1.0	48.0	12.0	0.0	0.0	0.0	7.0	21.0	3.0	1.0	9.0	12.0
gRNA_12595	Trp53	498.0	274.0	44.0	1061.0	2.0	32.0	457.0	2950.0	457.0	65.0	1.0	0.0	1.0	0.0	1.0	674.0	254.0	9.0	280.0	338.0
gRNA_12596	Trp53	2009.0	1124.0	3646.0	1587.0	362.0	111.0	954.0	177.0	45.0	704.0	37.0	0.0	0.0	3.0	5.0	3180.0	1971.0	46.0	1953.0	1105.0
gRNA_12597	Trp53	689.0	268.0	267.0	192.0	69.0	102.0	116.0	637.0	56.0	93.0	79.0	1.0	0.0	1.0	1.0	260.0	155.0	4.0	94.0	87.0
gRNA_12598	Trp53	383.0	928.0	712.0	567.0	207.0	1101.0	396.0	366.0	317.0	181.0	130.0	0.0	1.0	2.0	0.0	382.0	227.0	6.0	52.0	103.0
gRNA_12599	Trp53	1031.0	635.0	1084.0	104.0	62.0	9669.0	130.0	0.0	6.0	70.0	132.0	1.0	0.0	1.0	6.0	796.0	324.0	24.0	503.0	290.0
gRNA_12600	Trp53	618.0	415.0	258.0	599.0	149.0	86.0	13.0	308.0	37.0	3.0	1.0	0.0	0.0	0.0	1.0	199.0	47.0	1.0	31.0	106.0
gRNA_12601	Trp53	972.0	531.0	1124.0	592.0	45.0	160.0	301.0	2495.0	288.0	872.0	63.0	0.0	0.0	0.0	2.0	245.0	119.0	4.0	160.0	72.0
gRNA_12602	Trp53	1940.0	2311.0	938.0	1152.0	279.0	693.0	333.0	1248.0	124.0	91.0	38.0	0.0	1.0	2.0	5.0	577.0	181.0	13.0	333.0	325.0
gRNA_12604	Trp53	3931.0	745.0	1378.0	1087.0	53.0	828.0	1727.0	720.0	70.0	719.0	320.0	0.0	0.0	0.0	4.0	166.0	62.0	3.0	33.0	14.0
gRNA_12606	Trp53	1967.0	86.0	271.0	1923.0	2.0	316.0	62.0	340.0	51.0	0.0	0.0	2.0	2.0	1.0	2.0	449.0	115.0	4.0	90.0	60.0
gRNA_12607	Trp53	326.0	313.0	771.0	123.0	78.0	372.0	379.0	151.0	27.0	92.0	130.0	122.0	0.0	1.0	1.0	521.0	54.0	1.0	195.0	133.0
gRNA_12608	Trp53	243.0	9.0	0.0	146.0	0.0	32.0	2.0	208.0	73.0	53.0	217.0	1.0	0.0	0.0	0.0	149.0	38.0	0.0	13.0	31.0
gRNA_12609	Trp53	330.0	384.0	613.0	326.0	55.0	150.0	76.0	1965.0	155.0	385.0	5.0	0.0	0.0	0.0	1.0	289.0	114.0	2.0	59.0	96.0
gRNA_12610	Trp53	3101.0	1511.0	1232.0	2956.0	209.0	717.0	64.0	345.0	371.0	23.0	1.0	0.0	2.0	2.0	1.0	1162.0	406.0	11.0	397.0	494.0
gRNA_12618	Trp53	41.0	103.0	377.0	57.0	2.0	54.0	54.0	27.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	71.0	22.0	2.0	86.0	45.0
gRNA_12624	Trp53	642.0	625.0	532.0	1096.0	506.0	301.0	488.0	2020.0	154.0	472.0	59.0	1.0	1.0	0.0	4.0	1112.0	598.0	31.0	376.0	268.0
gRNA_12625	Trp53	3016.0	5277.0	3600.0	3522.0	981.0	2958.0	3145.0	643.0	391.0	279.0	51.0	1.0	1.0	1.0	1.0	2655.0	1825.0	82.0	2106.0	1910.0
