sgRNA	gene	spleen1	spleen2	spleen3	spleen4	spleen5	spleen6	spleen7	spleen8	spleen9	bonemarrow1	bonemarrow2	bonemarrow3	bonemarrow4	bonemarrow5	bonemarrow6	bonemarrow7	bonemarrow8	bonemarrow9	bonemarrow10	meninges1	meninges2	meninges3	meninges4	meninges5	meninges6	meninges7	meninges8	meninges9	meninges10	input_rep1	input_rep2	input_rep3	d5_rep1	d5_rep2	d5_rep3	d15_rep1	d15_rep2	d15_rep3	plasmidlib
gRNA_8902	Pik3cb	1086.0	1151.0	266.0	356.0	604.0	958.0	516.0	242.0	473.0	133.0	491.0	76.0	341.0	128.0	428.0	28.0	29.0	348.0	10.0	3.0	94.0	15.0	4.0	4.0	146.0	492.0	717.0	59.0	2269.0	1692.0	979.0	784.0	201.0	139.0	446.0	220.0	645.0	428.0	475.0
gRNA_8903	Pik3cb	825.0	2355.0	3602.0	1605.0	1432.0	322.0	185.0	939.0	2875.0	388.0	3275.0	1797.0	2254.0	42.0	443.0	1219.0	25.0	1808.0	3188.0	61.0	77.0	3222.0	341.0	73.0	76.0	135.0	4392.0	984.0	648.0	802.0	1381.0	914.0	829.0	1019.0	1725.0	1040.0	1329.0	1294.0	970.0
gRNA_8904	Pik3cb	200.0	73.0	394.0	558.0	937.0	447.0	229.0	531.0	858.0	35.0	119.0	16.0	443.0	229.0	234.0	6.0	121.0	6.0	3694.0	5.0	4.0	4.0	118.0	8.0	87.0	120.0	7.0	22.0	6.0	874.0	461.0	581.0	125.0	130.0	775.0	352.0	291.0	232.0	542.0
gRNA_8905	Pik3cd	385.0	332.0	679.0	1652.0	2116.0	1843.0	1918.0	524.0	1811.0	82.0	1343.0	1029.0	2145.0	1359.0	1974.0	105.0	388.0	1948.0	1775.0	71.0	310.0	182.0	422.0	229.0	450.0	1798.0	1870.0	743.0	12503.0	757.0	1353.0	2877.0	1957.0	905.0	1471.0	2509.0	857.0	2543.0	1061.0
gRNA_8906	Pik3cd	4288.0	5220.0	11411.0	1724.0	3832.0	922.0	3934.0	2428.0	2740.0	952.0	1155.0	1768.0	4343.0	1860.0	3947.0	2233.0	8277.0	6497.0	533.0	74.0	163.0	152.0	712.0	730.0	573.0	240.0	413.0	1784.0	114.0	2297.0	1766.0	4465.0	5201.0	5383.0	2052.0	2249.0	721.0	1756.0	1420.0
gRNA_8907	Pik3cd	3135.0	4640.0	5443.0	4218.0	8326.0	3132.0	3488.0	3261.0	2955.0	8151.0	2383.0	2271.0	2074.0	10105.0	1311.0	1182.0	3050.0	1404.0	2230.0	3384.0	378.0	244.0	1934.0	879.0	390.0	1178.0	226.0	1887.0	583.0	1502.0	3565.0	4941.0	5448.0	1723.0	1730.0	11868.0	5764.0	5153.0	1920.0
gRNA_8908	Pik3cd	862.0	1369.0	1148.0	1038.0	3151.0	3343.0	6563.0	873.0	2187.0	44.0	785.0	818.0	6115.0	4376.0	7339.0	434.0	375.0	410.0	237.0	186.0	14.0	22.0	554.0	426.0	28.0	50.0	14.0	603.0	145.0	2223.0	1508.0	1174.0	1093.0	896.0	1231.0	424.0	935.0	672.0	1152.0
gRNA_8909	Pik3cd	1460.0	1871.0	736.0	3555.0	2801.0	1065.0	7330.0	1982.0	1960.0	759.0	3158.0	393.0	849.0	2530.0	817.0	938.0	1703.0	23700.0	2020.0	212.0	109.0	87.0	18699.0	4929.0	117.0	198.0	15356.0	1368.0	38.0	1130.0	1320.0	1065.0	2058.0	1014.0	1961.0	1834.0	3232.0	2300.0	1070.0
gRNA_8910	Pik3cd	3097.0	1039.0	3236.0	3044.0	2496.0	4892.0	2696.0	1471.0	2486.0	508.0	1066.0	455.0	6845.0	2667.0	3336.0	6125.0	3069.0	1964.0	2133.0	5727.0	39.0	4962.0	536.0	61.0	19527.0	4125.0	76.0	23.0	8769.0	910.0	2178.0	2054.0	2885.0	1488.0	1714.0	1876.0	1045.0	2181.0	1840.0
gRNA_8911	Pik3cd	1352.0	1448.0	917.0	877.0	975.0	348.0	1473.0	1156.0	434.0	469.0	1592.0	83.0	1493.0	676.0	756.0	3420.0	1443.0	6274.0	706.0	118.0	651.0	69.0	173.0	692.0	353.0	291.0	35.0	7.0	9.0	1118.0	1642.0	1244.0	530.0	1250.0	1384.0	690.0	985.0	733.0	1369.0
gRNA_8912	Pik3cd	314.0	925.0	334.0	593.0	184.0	607.0	472.0	190.0	342.0	1131.0	207.0	121.0	11.0	360.0	171.0	1288.0	356.0	140.0	320.0	4.0	1.0	0.0	2.0	1.0	92.0	15.0	12.0	2.0	3.0	124.0	299.0	683.0	34.0	124.0	336.0	374.0	63.0	237.0	552.0
gRNA_8913	Pik3cd	1139.0	1504.0	1224.0	1724.0	1758.0	1761.0	1185.0	469.0	658.0	202.0	636.0	453.0	4509.0	1260.0	413.0	105.0	1804.0	703.0	3936.0	37.0	5.0	108.0	428.0	209.0	207.0	973.0	50.0	195.0	530.0	840.0	1834.0	2350.0	1333.0	321.0	1197.0	2711.0	714.0	402.0	1479.0
gRNA_8914	Pik3cd	1205.0	2276.0	6739.0	3581.0	2655.0	1688.0	241.0	2134.0	1489.0	987.0	1397.0	1092.0	2835.0	975.0	663.0	565.0	797.0	2220.0	612.0	588.0	127.0	269.0	3871.0	1409.0	630.0	552.0	1050.0	2586.0	326.0	1458.0	2378.0	1846.0	1936.0	1140.0	2400.0	2050.0	1457.0	2275.0	1393.0
gRNA_8915	Pik3cd	1293.0	217.0	682.0	353.0	798.0	1519.0	476.0	81.0	402.0	186.0	73.0	78.0	1694.0	869.0	1186.0	300.0	33.0	915.0	424.0	33.0	2.0	143.0	396.0	37.0	292.0	364.0	23.0	1560.0	57.0	687.0	732.0	687.0	261.0	96.0	1037.0	508.0	432.0	748.0	818.0
gRNA_8916	Pik3cd	750.0	1249.0	1550.0	629.0	444.0	256.0	723.0	357.0	1342.0	706.0	648.0	8334.0	122.0	40.0	1944.0	588.0	237.0	1933.0	326.0	66.0	5132.0	312.0	462.0	149.0	411.0	238.0	14.0	1031.0	56.0	1755.0	1834.0	2256.0	1353.0	519.0	950.0	950.0	563.0	752.0	1122.0
gRNA_8917	Pik3cd	420.0	704.0	723.0	655.0	2561.0	578.0	1443.0	345.0	481.0	1213.0	438.0	244.0	518.0	9.0	272.0	274.0	308.0	118.0	861.0	6.0	4.0	36.0	7.0	1217.0	565.0	103.0	463.0	61.0	469.0	865.0	458.0	313.0	276.0	227.0	348.0	136.0	22.0	769.0	748.0
gRNA_8918	Pik3cd	1598.0	3418.0	1720.0	2737.0	2632.0	508.0	2136.0	447.0	823.0	2121.0	1221.0	3253.0	2091.0	4252.0	373.0	4233.0	247.0	1925.0	874.0	87.0	73.0	472.0	21920.0	3596.0	282.0	111.0	26.0	14.0	41.0	120.0	374.0	914.0	864.0	1836.0	1222.0	762.0	1233.0	577.0	1189.0
gRNA_8919	Pik3cd	4670.0	4482.0	5425.0	3779.0	1478.0	3611.0	2198.0	2146.0	3966.0	1173.0	2182.0	4191.0	8190.0	2505.0	8194.0	743.0	691.0	3450.0	2528.0	4778.0	338.0	227.0	6801.0	478.0	916.0	813.0	45991.0	7810.0	384.0	1932.0	3023.0	4925.0	1909.0	1353.0	2323.0	4951.0	745.0	3874.0	2232.0
gRNA_8920	Pik3cd	701.0	566.0	5256.0	1234.0	3131.0	2539.0	25946.0	2035.0	1168.0	81.0	517.0	9092.0	2604.0	1623.0	912.0	144509.0	1381.0	691.0	1844.0	146.0	239.0	25.0	848.0	114.0	111.0	67.0	21.0	14.0	28.0	2262.0	3674.0	3298.0	1871.0	3116.0	3720.0	4468.0	1046.0	1292.0	2190.0
gRNA_8921	Pik3cd	1925.0	1605.0	1037.0	1426.0	741.0	951.0	1377.0	977.0	996.0	2563.0	649.0	126.0	1784.0	667.0	350.0	841.0	50.0	7975.0	753.0	4238.0	41.0	232.0	5068.0	463.0	6370.0	13599.0	759.0	436.0	589.0	786.0	1201.0	1239.0	1362.0	454.0	1800.0	1546.0	782.0	414.0	1224.0
gRNA_8922	Pik3cd	2047.0	2442.0	2178.0	766.0	1326.0	4625.0	1373.0	1212.0	1038.0	178.0	2152.0	6567.0	211.0	541.0	3249.0	578.0	2669.0	709.0	1563.0	45.0	90.0	845.0	66.0	56.0	910.0	8861.0	533.0	23.0	8331.0	786.0	741.0	344.0	164.0	272.0	1348.0	400.0	37.0	207.0	634.0
gRNA_8923	Pik3cd	2387.0	763.0	1483.0	1208.0	534.0	448.0	1672.0	261.0	771.0	7818.0	1667.0	264.0	870.0	3142.0	246.0	154.0	64.0	694.0	2288.0	126.0	2025.0	523.0	107.0	15.0	161.0	71.0	2.0	443.0	415.0	188.0	695.0	590.0	471.0	189.0	708.0	176.0	275.0	87.0	666.0
gRNA_8924	Pik3cd	1059.0	1208.0	328.0	1038.0	722.0	373.0	161.0	286.0	574.0	3418.0	534.0	107.0	8478.0	57.0	25.0	1445.0	650.0	982.0	10313.0	21.0	33.0	318.0	20.0	1.0	247.0	73.0	54.0	21.0	380.0	167.0	995.0	876.0	967.0	441.0	572.0	799.0	316.0	203.0	640.0
gRNA_8925	Pik3cd	698.0	2612.0	1043.0	1266.0	1073.0	3551.0	875.0	1732.0	1519.0	1233.0	1168.0	1111.0	54.0	5174.0	477.0	1133.0	500.0	1433.0	2128.0	1071.0	18.0	50.0	77.0	213.0	1466.0	582.0	208.0	1402.0	68.0	1006.0	1283.0	1054.0	769.0	229.0	2334.0	2638.0	1196.0	888.0	896.0
gRNA_8926	Pik3cd	2694.0	2694.0	3655.0	3032.0	7605.0	2911.0	2462.0	1168.0	2743.0	2440.0	1999.0	9245.0	4896.0	9285.0	12442.0	1970.0	508.0	2199.0	949.0	230.0	275.0	276.0	45.0	22.0	562.0	4009.0	9648.0	2057.0	600.0	1531.0	2903.0	4014.0	2838.0	1756.0	2221.0	8209.0	3415.0	4229.0	940.0
gRNA_8927	Pik3cd	2168.0	2094.0	1342.0	953.0	1433.0	1087.0	4304.0	395.0	2064.0	573.0	4053.0	771.0	477.0	6022.0	531.0	542.0	959.0	1682.0	12611.0	28305.0	216.0	40.0	156.0	4598.0	566.0	3399.0	4246.0	3317.0	231.0	829.0	1241.0	1608.0	1874.0	839.0	1694.0	1619.0	2896.0	1765.0	920.0
gRNA_8928	Pik3cd	8539.0	4642.0	3079.0	2954.0	4547.0	1232.0	3308.0	1561.0	4701.0	1007.0	3198.0	2618.0	6907.0	3213.0	1345.0	4894.0	492.0	955.0	13546.0	198.0	159.0	211.0	187.0	79.0	304.0	1445.0	7844.0	683.0	943.0	2021.0	1576.0	2766.0	2508.0	721.0	2270.0	2296.0	528.0	962.0	971.0
gRNA_8929	Pik3cd	879.0	2259.0	2996.0	2437.0	1640.0	1234.0	1332.0	2141.0	656.0	197.0	595.0	795.0	1685.0	38.0	7373.0	33.0	17228.0	1003.0	695.0	83.0	56.0	1076.0	367.0	111.0	196.0	21331.0	1395.0	67991.0	2261.0	2027.0	2277.0	1636.0	1161.0	886.0	1037.0	1038.0	838.0	1387.0	1130.0
gRNA_8930	Pik3cd	1740.0	1520.0	1218.0	1305.0	3426.0	686.0	1282.0	1563.0	2405.0	1971.0	742.0	575.0	600.0	1185.0	14.0	4466.0	1947.0	1115.0	5242.0	21.0	167.0	19.0	238.0	41.0	372.0	708.0	43.0	4477.0	162.0	1662.0	1846.0	1546.0	931.0	654.0	1238.0	882.0	1948.0	1451.0	948.0
gRNA_8931	Pik3cd	0.0	68.0	1.0	115.0	18.0	93.0	127.0	30.0	1.0	0.0	65.0	17.0	0.0	4.0	0.0	0.0	0.0	0.0	89.0	18.0	1.0	0.0	2.0	18.0	70.0	18.0	0.0	0.0	0.0	69.0	18.0	3.0	129.0	7.0	13.0	90.0	2.0	111.0	49.0
gRNA_8932	Pik3cd	314.0	2194.0	253.0	378.0	379.0	125.0	1037.0	947.0	200.0	21.0	476.0	79.0	340.0	1123.0	33.0	275.0	486.0	232.0	329.0	99.0	116.0	34.0	7.0	1.0	411.0	449.0	35.0	182.0	3364.0	872.0	326.0	627.0	717.0	1212.0	955.0	393.0	1473.0	460.0	603.0
gRNA_8933	Pik3cd	683.0	1463.0	1014.0	2357.0	944.0	1779.0	7477.0	708.0	9275.0	531.0	4318.0	512.0	8737.0	374.0	650.0	1035.0	403.0	630.0	90899.0	93.0	2837.0	176.0	51.0	118.0	1133.0	234.0	16.0	499.0	53.0	1176.0	1974.0	1117.0	2162.0	207.0	989.0	528.0	2635.0	809.0	1224.0
gRNA_8934	Pik3cd	448.0	1143.0	1088.0	358.0	1613.0	299.0	722.0	303.0	202.0	212.0	2292.0	604.0	106.0	2330.0	46.0	1597.0	64.0	512.0	195.0	68.0	76.0	189.0	179.0	156.0	870.0	210.0	12.0	9.0	2802.0	195.0	718.0	591.0	341.0	510.0	936.0	402.0	639.0	429.0	896.0
gRNA_8937	Pik3cd	102.0	263.0	197.0	134.0	1186.0	315.0	1063.0	149.0	289.0	1045.0	23.0	3.0	3.0	8.0	124.0	580.0	271.0	1461.0	436.0	64.0	71.0	782.0	44.0	99.0	614.0	203.0	17.0	5.0	52.0	373.0	546.0	268.0	21.0	78.0	604.0	105.0	224.0	53.0	728.0
gRNA_8938	Pik3cd	197.0	1023.0	949.0	464.0	311.0	912.0	692.0	802.0	985.0	29.0	1171.0	648.0	431.0	30.0	858.0	2298.0	469.0	2928.0	4740.0	12.0	88.0	15.0	232.0	112.0	144.0	53.0	52.0	657.0	614.0	810.0	983.0	821.0	452.0	1007.0	794.0	401.0	1555.0	1043.0	1018.0
gRNA_8939	Pik3cd	631.0	631.0	4213.0	930.0	233.0	825.0	1913.0	793.0	647.0	755.0	184.0	481.0	1872.0	21.0	320.0	337.0	1200.0	1384.0	1406.0	81.0	63.0	110.0	102.0	36.0	533.0	121.0	690.0	77.0	38.0	680.0	1225.0	1106.0	163.0	558.0	1722.0	828.0	1068.0	641.0	1049.0
gRNA_8940	Pik3cd	2132.0	2064.0	2745.0	3756.0	2673.0	922.0	1793.0	1535.0	2488.0	1803.0	5315.0	829.0	18161.0	2841.0	3274.0	200.0	3817.0	3205.0	2137.0	15971.0	111.0	5528.0	633.0	2220.0	412.0	1577.0	490.0	69.0	3011.0	4906.0	4378.0	9368.0	3166.0	3046.0	2917.0	3053.0	2754.0	5509.0	1773.0
gRNA_8941	Pik3cd	4209.0	6656.0	3492.0	5823.0	3756.0	2832.0	2421.0	2768.0	1991.0	8165.0	932.0	5786.0	1852.0	6911.0	1419.0	1908.0	1214.0	2231.0	2827.0	12857.0	245.0	323.0	16531.0	2445.0	183.0	11766.0	5768.0	3986.0	2696.0	4493.0	4756.0	16053.0	3084.0	1115.0	3324.0	4481.0	1695.0	2487.0	1867.0
gRNA_8942	Pik3cd	1524.0	948.0	1703.0	902.0	835.0	859.0	1560.0	316.0	580.0	497.0	614.0	587.0	798.0	423.0	2744.0	4060.0	225.0	724.0	621.0	303.0	6283.0	445.0	41.0	9.0	613.0	1919.0	1278.0	115.0	96.0	863.0	1644.0	4089.0	1471.0	2307.0	1748.0	853.0	1737.0	702.0	910.0
gRNA_8943	Pik3cd	1412.0	3122.0	2998.0	2672.0	2377.0	1639.0	1235.0	1586.0	3728.0	2364.0	1422.0	1849.0	7186.0	3809.0	2466.0	480.0	321.0	1222.0	3630.0	208.0	272.0	92.0	413.0	56.0	271.0	1577.0	39288.0	4723.0	299.0	3327.0	3903.0	8193.0	5511.0	3310.0	3489.0	6146.0	1312.0	4670.0	1321.0
gRNA_8944	Pik3cd	1100.0	1724.0	1688.0	1650.0	1342.0	905.0	2650.0	831.0	983.0	421.0	552.0	329.0	268.0	1678.0	817.0	620.0	1356.0	916.0	15887.0	39.0	87.0	28.0	11.0	95.0	300.0	425.0	24.0	451.0	475.0	1720.0	930.0	2626.0	847.0	1894.0	1290.0	578.0	291.0	875.0	1514.0
gRNA_8945	Pik3cd	1949.0	4334.0	833.0	1623.0	1207.0	1397.0	3114.0	1499.0	1936.0	2863.0	1173.0	1821.0	2311.0	1903.0	2524.0	897.0	974.0	750.0	716.0	28.0	175.0	26.0	25.0	12.0	159.0	65.0	179.0	32.0	372.0	902.0	819.0	3736.0	2056.0	3430.0	1498.0	5981.0	2496.0	2024.0	1113.0
gRNA_8946	Pik3cd	237.0	199.0	1012.0	483.0	784.0	350.0	1999.0	423.0	532.0	337.0	910.0	186.0	13.0	1505.0	252.0	2416.0	774.0	515.0	802.0	258.0	121.0	60.0	12.0	997.0	235.0	60.0	157.0	12.0	10.0	616.0	940.0	1678.0	656.0	122.0	802.0	438.0	63.0	974.0	624.0
gRNA_8947	Pik3cd	1682.0	1288.0	1545.0	707.0	1749.0	1045.0	1860.0	1426.0	1780.0	585.0	527.0	1114.0	182.0	1400.0	628.0	63.0	1339.0	1681.0	366.0	113.0	168.0	31.0	171.0	3176.0	226.0	61.0	19.0	20.0	42.0	251.0	968.0	2358.0	1063.0	250.0	1739.0	662.0	495.0	1489.0	717.0
gRNA_8948	Pik3cd	671.0	1579.0	222.0	1150.0	1250.0	2344.0	767.0	5085.0	383.0	273.0	520.0	447.0	228.0	640.0	2238.0	191.0	1266.0	617.0	128.0	82.0	261.0	39.0	242.0	21.0	340.0	107.0	33.0	10.0	60.0	686.0	843.0	10363.0	2634.0	1022.0	379.0	1220.0	478.0	2770.0	525.0
gRNA_8949	Pik3cd	1355.0	3386.0	2263.0	2383.0	1267.0	2700.0	11332.0	1545.0	1672.0	7568.0	513.0	2183.0	4990.0	2031.0	4974.0	503.0	2981.0	627.0	2761.0	238.0	10567.0	655.0	395.0	834.0	535.0	2807.0	202.0	54.0	284.0	1558.0	1837.0	14528.0	5282.0	3843.0	3297.0	4284.0	1640.0	2476.0	1182.0
gRNA_8950	Pik3cg	1758.0	3270.0	1812.0	142.0	2035.0	2044.0	2940.0	936.0	529.0	2944.0	3931.0	647.0	1235.0	2403.0	1371.0	2458.0	759.0	314.0	1839.0	36.0	57.0	143.0	147.0	204.0	3822.0	829.0	674.0	1635.0	2422.0	2143.0	1302.0	7231.0	1296.0	861.0	1435.0	652.0	1403.0	1706.0	1019.0
gRNA_8951	Pik3cg	141.0	1092.0	1067.0	487.0	1481.0	2528.0	1868.0	735.0	999.0	528.0	297.0	477.0	699.0	64.0	1686.0	1393.0	1484.0	223.0	305.0	303.0	16.0	24.0	37.0	664.0	499.0	11636.0	1520.0	598.0	139.0	1217.0	2417.0	5799.0	778.0	411.0	2025.0	1427.0	710.0	1202.0	989.0
gRNA_8952	Pik3cg	876.0	583.0	840.0	556.0	470.0	356.0	277.0	45.0	921.0	99.0	1475.0	157.0	589.0	1109.0	2709.0	201.0	326.0	270.0	131.0	7.0	13.0	9.0	131.0	19.0	421.0	147.0	177.0	21.0	7.0	419.0	859.0	8045.0	829.0	424.0	430.0	1794.0	173.0	1442.0	748.0
gRNA_8953	Pik3cg	4909.0	1553.0	973.0	2156.0	1768.0	2682.0	1836.0	2583.0	2562.0	493.0	838.0	4066.0	2504.0	1328.0	1529.0	522.0	310.0	93.0	5270.0	2772.0	679.0	79.0	117.0	23.0	334.0	126.0	536.0	69.0	519.0	2592.0	4200.0	18385.0	4982.0	2582.0	2096.0	3378.0	1265.0	867.0	1566.0
gRNA_8954	Pik3cg	3073.0	1890.0	2306.0	2846.0	2570.0	4927.0	1383.0	720.0	1093.0	1482.0	602.0	2071.0	2617.0	3307.0	7397.0	748.0	410.0	1603.0	799.0	2497.0	27.0	31.0	782.0	897.0	220.0	154.0	28.0	781.0	56.0	3775.0	5976.0	10615.0	4884.0	4789.0	2770.0	4256.0	4637.0	2450.0	2232.0
gRNA_8955	Pik3cg	1148.0	8688.0	1941.0	1305.0	1382.0	368.0	546.0	166.0	1561.0	391.0	22168.0	2073.0	59.0	4511.0	2440.0	403.0	256.0	2264.0	2822.0	30.0	44.0	60.0	11836.0	769.0	254.0	98.0	20.0	12.0	172.0	2549.0	3963.0	6693.0	1519.0	1675.0	1370.0	2455.0	2393.0	1588.0	1022.0
gRNA_8956	Pik3cg	2235.0	1221.0	1171.0	1568.0	1993.0	997.0	286.0	104.0	8489.0	282.0	661.0	1968.0	878.0	3089.0	119.0	238.0	10.0	897.0	1680.0	39.0	9.0	10.0	1068.0	127.0	5.0	59.0	13.0	7.0	6.0	1114.0	581.0	971.0	794.0	293.0	998.0	962.0	125.0	1008.0	680.0
gRNA_8957	Pik3cg	6319.0	4256.0	4195.0	2907.0	2260.0	3320.0	5151.0	2195.0	1971.0	10931.0	3165.0	921.0	924.0	2345.0	404.0	2422.0	761.0	2727.0	1544.0	4060.0	2973.0	338.0	11861.0	10955.0	2100.0	11875.0	1130.0	1091.0	1351.0	2683.0	5701.0	34368.0	9401.0	4353.0	4146.0	11796.0	3982.0	3573.0	2532.0
gRNA_8958	Pik3cg	3960.0	3118.0	2995.0	1495.0	2950.0	1684.0	2249.0	1595.0	1833.0	745.0	5407.0	1633.0	1330.0	3500.0	249.0	3911.0	2739.0	1654.0	3482.0	28440.0	85.0	1997.0	144.0	93.0	680.0	4979.0	1217.0	4471.0	179.0	823.0	1219.0	17844.0	3323.0	4138.0	1375.0	3322.0	1712.0	1871.0	1178.0
gRNA_8959	Pik3cg	267.0	1784.0	1760.0	5038.0	1125.0	2289.0	2056.0	1824.0	1448.0	217.0	1013.0	526.0	15966.0	90.0	5529.0	740.0	1917.0	5197.0	540.0	155.0	7245.0	460.0	257.0	13.0	554.0	241.0	2032.0	310.0	24.0	1666.0	1666.0	2729.0	706.0	815.0	1041.0	786.0	1582.0	1256.0	851.0
gRNA_8960	Pik3cg	538.0	1054.0	1486.0	3982.0	1248.0	1883.0	1790.0	456.0	922.0	418.0	1092.0	1519.0	1802.0	932.0	6762.0	7631.0	283.0	409.0	1086.0	134.0	41.0	204.0	968.0	506.0	212.0	106.0	250.0	486.0	21.0	1350.0	1049.0	2030.0	475.0	218.0	1074.0	762.0	1728.0	329.0	687.0
gRNA_8961	Pik3cg	12.0	179.0	1012.0	311.0	1546.0	739.0	323.0	619.0	723.0	16.0	63.0	108.0	13.0	679.0	220.0	349.0	3789.0	431.0	440.0	2.0	114.0	31.0	16.0	162.0	126.0	5501.0	466.0	45.0	468.0	525.0	1116.0	1303.0	99.0	174.0	1014.0	119.0	385.0	339.0	462.0
gRNA_8962	Pik3cg	492.0	978.0	727.0	1153.0	889.0	125.0	1405.0	1803.0	1461.0	401.0	456.0	544.0	4398.0	35.0	14.0	1391.0	173.0	305.0	2223.0	151.0	8.0	60.0	41.0	8.0	348.0	105.0	5151.0	4113.0	98.0	719.0	1530.0	7553.0	552.0	631.0	545.0	329.0	339.0	843.0	444.0
gRNA_8963	Pik3cg	593.0	127.0	1428.0	1878.0	1139.0	481.0	2258.0	550.0	895.0	842.0	171.0	81.0	1727.0	793.0	84.0	1585.0	1412.0	570.0	2118.0	276.0	279.0	192.0	51.0	75.0	635.0	319.0	18.0	667.0	33.0	565.0	883.0	7857.0	1096.0	131.0	598.0	448.0	162.0	151.0	573.0
gRNA_8964	Pik3cg	471.0	582.0	912.0	874.0	2631.0	744.0	1811.0	823.0	1119.0	110.0	852.0	429.0	2380.0	1134.0	2385.0	397.0	482.0	1699.0	1007.0	6586.0	76.0	78.0	40.0	858.0	120.0	2290.0	155.0	478.0	6078.0	1804.0	2718.0	8096.0	1784.0	550.0	2472.0	1326.0	2629.0	1350.0	930.0
gRNA_8965	Pik3cg	633.0	3705.0	2809.0	2417.0	934.0	254.0	13054.0	1787.0	1633.0	629.0	1358.0	1944.0	525.0	40.0	62.0	836.0	4153.0	2353.0	572.0	39.0	1126.0	282.0	39.0	18.0	45.0	749.0	2946.0	3915.0	115.0	1598.0	1521.0	2888.0	2082.0	590.0	1729.0	681.0	986.0	886.0	1193.0
gRNA_8966	Pik3cg	363.0	847.0	2474.0	1172.0	1460.0	1685.0	1230.0	1639.0	1079.0	1193.0	1087.0	1166.0	1037.0	458.0	959.0	4505.0	106.0	550.0	18023.0	28.0	63.0	30.0	1617.0	864.0	227.0	220.0	601.0	36.0	40.0	659.0	1116.0	6111.0	4143.0	6123.0	1286.0	1860.0	2031.0	764.0	1483.0
gRNA_8967	Pik3cg	18.0	2.0	375.0	130.0	223.0	745.0	506.0	30.0	1.0	3.0	459.0	529.0	12.0	10.0	5767.0	10.0	4.0	22.0	9.0	41.0	5.0	36.0	119.0	672.0	104.0	131.0	154.0	13.0	5.0	4.0	16.0	5126.0	266.0	26.0	38.0	160.0	4.0	27.0	37.0
gRNA_8968	Pik3cg	2117.0	1168.0	2451.0	1383.0	902.0	690.0	1725.0	13561.0	1063.0	568.0	234.0	8567.0	702.0	6181.0	121.0	570.0	140.0	561.0	16518.0	76.0	53.0	33.0	22.0	17.0	763.0	159.0	811.0	2098.0	141.0	660.0	770.0	6284.0	2026.0	359.0	692.0	1479.0	174.0	528.0	820.0
gRNA_8969	Pik3cg	5017.0	6224.0	2112.0	2909.0	4315.0	1848.0	605.0	1495.0	2555.0	1259.0	1880.0	2526.0	11387.0	920.0	3498.0	2106.0	9939.0	3504.0	134.0	101.0	54.0	63.0	857.0	58.0	92.0	1052.0	228.0	27.0	17.0	1959.0	3110.0	6053.0	3097.0	1052.0	1741.0	1605.0	2511.0	2980.0	1151.0
gRNA_8970	Pik3cg	674.0	1352.0	2531.0	1042.0	2561.0	1187.0	246.0	1234.0	2433.0	3885.0	460.0	949.0	83.0	758.0	964.0	492.0	1911.0	73.0	923.0	31.0	233.0	3866.0	188.0	908.0	337.0	145.0	960.0	104.0	673.0	1923.0	1724.0	11863.0	4640.0	1891.0	2449.0	4112.0	706.0	1097.0	1633.0
gRNA_8971	Pik3cg	904.0	490.0	1535.0	789.0	545.0	1037.0	355.0	181.0	290.0	1037.0	143.0	1503.0	659.0	14.0	684.0	247.0	108.0	342.0	53.0	597.0	33.0	131.0	17510.0	1470.0	9757.0	1811.0	174.0	35.0	22.0	557.0	1063.0	5376.0	829.0	546.0	1656.0	703.0	501.0	439.0	642.0
gRNA_8972	Pik3cg	1463.0	1711.0	1139.0	1018.0	1488.0	1064.0	631.0	964.0	345.0	1663.0	1086.0	2292.0	51.0	865.0	146.0	54.0	5285.0	1127.0	755.0	158.0	132.0	17.0	18.0	8.0	366.0	419.0	235.0	569.0	27.0	1427.0	927.0	4269.0	756.0	159.0	1377.0	926.0	1347.0	826.0	493.0
gRNA_8973	Pik3cg	1534.0	1151.0	1475.0	2468.0	1997.0	2207.0	3830.0	1187.0	1943.0	344.0	1014.0	569.0	1923.0	1342.0	6722.0	8696.0	1739.0	3363.0	1603.0	35661.0	69.0	1003.0	544.0	56.0	57.0	2774.0	2203.0	32319.0	2906.0	558.0	1693.0	5237.0	2631.0	1900.0	1060.0	1633.0	1547.0	785.0	1137.0
gRNA_8974	Pik3cg	710.0	1409.0	1288.0	1299.0	522.0	1284.0	1573.0	681.0	435.0	1758.0	588.0	259.0	666.0	4294.0	455.0	17.0	71.0	298.0	124.0	201.0	16.0	1794.0	2478.0	256.0	46.0	45.0	295.0	31.0	8781.0	710.0	843.0	3076.0	851.0	1067.0	738.0	724.0	2532.0	1416.0	658.0
gRNA_8975	Pik3cg	2342.0	1430.0	2628.0	1451.0	1991.0	2651.0	1604.0	841.0	876.0	8562.0	657.0	1614.0	2093.0	484.0	1750.0	1892.0	679.0	9984.0	1094.0	24.0	72.0	38.0	35.0	1897.0	93.0	372.0	120.0	22.0	1984.0	3613.0	2730.0	4377.0	2040.0	2107.0	2343.0	3458.0	1814.0	3724.0	1792.0
